DGNS_CD,CC_CD,ACC_CD,DGNS_CD_EFF_STRT_DT,DGNS_CD_EFF_END_DT,MIN_AGE_DGNS_INCLUDE,MAX_AGE_DGNS_EXCLUDE,CC_AGE_SPLIT_MIN_AGE_INC,CC_AGE_SPLIT_MAX_AGE_EXC,CC_SEX_SPLIT
S24141S,110,0,2015-10-01,2027-12-31,0,999,0,999,X
S24142A,110,0,2015-10-01,2027-12-31,0,999,0,999,X
S24142D,110,0,2015-10-01,2027-12-31,0,999,0,999,X
S24142S,110,0,2015-10-01,2027-12-31,0,999,0,999,X
S24143A,110,0,2015-10-01,2027-12-31,0,999,0,999,X
S24143D,110,0,2015-10-01,2027-12-31,0,999,0,999,X
S24143S,110,0,2015-10-01,2027-12-31,0,999,0,999,X
S24144A,110,0,2015-10-01,2027-12-31,0,999,0,999,X
S24144D,110,0,2015-10-01,2027-12-31,0,999,0,999,X
S24144S,110,0,2015-10-01,2027-12-31,0,999,0,999,X
S24149A,110,0,2015-10-01,2027-12-31,0,999,0,999,X
S24149D,110,0,2015-10-01,2027-12-31,0,999,0,999,X
S24149S,110,0,2015-10-01,2027-12-31,0,999,0,999,X
S24151A,110,0,2015-10-01,2027-12-31,0,999,0,999,X
S24151D,110,0,2015-10-01,2027-12-31,0,999,0,999,X
S24151S,110,0,2015-10-01,2027-12-31,0,999,0,999,X
S24152A,110,0,2015-10-01,2027-12-31,0,999,0,999,X
S24152D,110,0,2015-10-01,2027-12-31,0,999,0,999,X
S24152S,110,0,2015-10-01,2027-12-31,0,999,0,999,X
S24153A,110,0,2015-10-01,2027-12-31,0,999,0,999,X
S24153D,110,0,2015-10-01,2027-12-31,0,999,0,999,X
S24153S,110,0,2015-10-01,2027-12-31,0,999,0,999,X
S24154A,110,0,2015-10-01,2027-12-31,0,999,0,999,X
S24154D,110,0,2015-10-01,2027-12-31,0,999,0,999,X
S24154S,110,0,2015-10-01,2027-12-31,0,999,0,999,X
S24159A,110,0,2015-10-01,2027-12-31,0,999,0,999,X
S24159D,110,0,2015-10-01,2027-12-31,0,999,0,999,X
S24159S,110,0,2015-10-01,2027-12-31,0,999,0,999,X
S32000A,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S32000B,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S32001A,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S32001B,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S32002A,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S32002B,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S32008A,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S32008B,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S32009A,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S32009B,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S32010A,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S32010B,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S32011A,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S32011B,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S32012A,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S32012B,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S32018A,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S32018B,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S32019A,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S32019B,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S32020A,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S32020B,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S32021A,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S32021B,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S32022A,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S32022B,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S32028A,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S32028B,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S32029A,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S32029B,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S32030A,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S32030B,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S32031A,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S32031B,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S32032A,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S32032B,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S32038A,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S32038B,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S32039A,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S32039B,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S32040A,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S32040B,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S32041A,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S32041B,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S32042A,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S32042B,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S32048A,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S32048B,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S32049A,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S32049B,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S32050A,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S32050B,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S32051A,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S32051B,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S32052A,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S32052B,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S32058A,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S32058B,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S32059A,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S32059B,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S3210XA,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S3210XB,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S32110A,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S32110B,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S32111A,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S32111B,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S32112A,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S32112B,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S32119A,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S32119B,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S32120A,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S32120B,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S32121A,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S32121B,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S32122A,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S32122B,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S32129A,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S32129B,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S32130A,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S32130B,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S32131A,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S32131B,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S32132A,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S32132B,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S32139A,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S32139B,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S3214XA,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S3214XB,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S3215XA,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S3215XB,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S3216XA,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S3216XB,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S3217XA,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S3217XB,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S3219XA,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S3219XB,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S322XXA,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S322XXB,228,0,2021-01-01,2027-12-31,0,999,0,999,X
S32301A,226,0,2021-01-01,2027-12-31,0,999,0,999,X
S32301B,226,0,2021-01-01,2027-12-31,0,999,0,999,X
S32302A,226,0,2021-01-01,2027-12-31,0,999,0,999,X
S32302B,226,0,2021-01-01,2027-12-31,0,999,0,999,X
S32309A,226,0,2021-01-01,2027-12-31,0,999,0,999,X
S32309B,226,0,2021-01-01,2027-12-31,0,999,0,999,X
S32311A,226,0,2021-01-01,2027-12-31,0,999,0,999,X
S32311B,226,0,2021-01-01,2027-12-31,0,999,0,999,X
S32312A,226,0,2021-01-01,2027-12-31,0,999,0,999,X
S32312B,226,0,2021-01-01,2027-12-31,0,999,0,999,X
S32313A,226,0,2021-01-01,2027-12-31,0,999,0,999,X
S32313B,226,0,2021-01-01,2027-12-31,0,999,0,999,X
S32314A,226,0,2021-01-01,2027-12-31,0,999,0,999,X
S32314B,226,0,2021-01-01,2027-12-31,0,999,0,999,X
S32315A,226,0,2021-01-01,2027-12-31,0,999,0,999,X
S32315B,226,0,2021-01-01,2027-12-31,0,999,0,999,X
S32316A,226,0,2021-01-01,2027-12-31,0,999,0,999,X
S32316B,226,0,2021-01-01,2027-12-31,0,999,0,999,X
S32391A,226,0,2021-01-01,2027-12-31,0,999,0,999,X
S32391B,226,0,2021-01-01,2027-12-31,0,999,0,999,X
S32392A,226,0,2021-01-01,2027-12-31,0,999,0,999,X
S32392B,226,0,2021-01-01,2027-12-31,0,999,0,999,X
S32399A,226,0,2021-01-01,2027-12-31,0,999,0,999,X
S32399B,226,0,2021-01-01,2027-12-31,0,999,0,999,X
S32401A,226,0,2021-01-01,2027-12-31,0,999,0,999,X
S32401B,226,0,2021-01-01,2027-12-31,0,999,0,999,X
S32402A,226,0,2021-01-01,2027-12-31,0,999,0,999,X
S32402B,226,0,2021-01-01,2027-12-31,0,999,0,999,X
S32409A,226,0,2021-01-01,2027-12-31,0,999,0,999,X
S32409B,226,0,2021-01-01,2027-12-31,0,999,0,999,X
S32411A,226,0,2021-01-01,2027-12-31,0,999,0,999,X
S32411B,226,0,2021-01-01,2027-12-31,0,999,0,999,X
S32412A,226,0,2021-01-01,2027-12-31,0,999,0,999,X
S32412B,226,0,2021-01-01,2027-12-31,0,999,0,999,X
S32413A,226,0,2021-01-01,2027-12-31,0,999,0,999,X
S32413B,226,0,2021-01-01,2027-12-31,0,999,0,999,X
S32414A,226,0,2021-01-01,2027-12-31,0,999,0,999,X
S32414B,226,0,2021-01-01,2027-12-31,0,999,0,999,X
S32415A,226,0,2021-01-01,2027-12-31,0,999,0,999,X
S32415B,226,0,2021-01-01,2027-12-31,0,999,0,999,X
S32416A,226,0,2021-01-01,2027-12-31,0,999,0,999,X
S32416B,226,0,2021-01-01,2027-12-31,0,999,0,999,X
S32421A,226,0,2021-01-01,2027-12-31,0,999,0,999,X
S32421B,226,0,2021-01-01,2027-12-31,0,999,0,999,X
S32422A,226,0,2021-01-01,2027-12-31,0,999,0,999,X
S32422B,226,0,2021-01-01,2027-12-31,0,999,0,999,X
S32423A,226,0,2021-01-01,2027-12-31,0,999,0,999,X
S32423B,226,0,2021-01-01,2027-12-31,0,999,0,999,X
S32424A,226,0,2021-01-01,2027-12-31,0,999,0,999,X
S32424B,226,0,2021-01-01,2027-12-31,0,999,0,999,X
S32425A,226,0,2021-01-01,2027-12-31,0,999,0,999,X
S32425B,226,0,2021-01-01,2027-12-31,0,999,0,999,X
